Main ID,Incident ID,Incident Type,Region of Incident,Website Date,Number of Dead,Country of Origin,Region of Origin,UNSD Geographical Grouping,Incident year,Number of Missing
2020.MMP01028,2020.MMP01028,Incident,Eastern Asia,20/12/2020,0,Democratic People's Republic of Korea,Eastern Asia,Eastern Asia,2020,1
2020.MMP01029,2020.MMP01029,Incident,Mediterranean,20/12/2020,1,Unknown,Northern Africa (P),Uncategorized,2020,0
2020.MMP01030,2020.MMP01030,Incident,Central America,22/12/2020,2,Unknown,Sub-Saharan Africa (P),Uncategorized,2020,0
2020.MMP01031,2020.MMP01031,Incident,North America,22/12/2020,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01032,2020.MMP01032,Incident,Northern Africa,24/12/2020,2,Unknown,Northern Africa (P),Uncategorized,2020,0
2020.MMP01033,2020.MMP01033,Incident,Mediterranean,24/12/2020,20,Unknown,Sub-Saharan Africa (P),Uncategorized,2020,20
2020.MMP01034,2020.MMP01034,Incident,Mediterranean,24/12/2020,0,Unknown,Sub-Saharan Africa (P),Uncategorized,2020,4
2020.MMP01035,2020.MMP01035,Incident,Mediterranean,24/12/2020,1,Unknown,Unknown,Uncategorized,2020,0
2020.MMP01037,2020.MMP01037,Incident,Mediterranean,25/12/2020,1,Unknown,Sub-Saharan Africa (P),Southern Europe,2020,0
2020.MMP01038,"2020.MMP010381028, 2020.MMP010381029",Split Incident,Mediterranean,25/12/2020,0,Pakistan,"Mixed, Southern Asia",Uncategorized,2020,13
2020.MMP01040,2020.MMP01040,Incident,Western Asia,26/12/2020,0,Iraq,Western Asia,Western Asia,2020,1
2020.MMP01041,2020.MMP01041,Incident,North America,27/12/2020,1,Guatemala,Central America,Northern America,2020,0
2020.MMP01042,2020.MMP01042,Incident,North America,28/12/2020,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01043,2020.MMP01043,Incident,Middle Africa,28/12/2020,1,Nigeria,Western Africa,Middle Africa,2020,0
2020.MMP01044,2020.MMP01044,Incident,North America,29/12/2020,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01045,2020.MMP01045,Incident,North America,30/12/2020,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01046,2020.MMP01046,Incident,North America,7/1/2020,1,Mexico,Central America,Northern America,2020,0
2020.MMP01047,2020.MMP01047,Incident,North America,20/3/2020,1,Mexico,Central America,Northern America,2020,0
2020.MMP01048,2020.MMP01048,Incident,North America,16/7/2020,1,Mexico,Central America,Northern America,2020,0
2020.MMP01049,2020.MMP01049,Incident,North America,1/10/2020,1,Guatemala,Central America,Northern America,2020,0
2020.MMP01050,2020.MMP01050,Incident,North America,8/10/2020,1,Mexico,Central America,Northern America,2020,0
2020.MMP01051,2020.MMP01051,Incident,North America,19/10/2020,1,Guatemala,Central America,Northern America,2020,0
2020.MMP01052,2020.MMP01052,Incident,North America,24/10/2020,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01053,2020.MMP01053,Incident,North America,27/10/2020,1,Honduras,Central America,Northern America,2020,0
2020.MMP01054,2020.MMP01054,Incident,North America,30/10/2020,1,Mexico,Central America,Northern America,2020,0
2020.MMP01055,2020.MMP01055,Incident,North America,7/11/2020,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01056,2020.MMP01056,Incident,North America,10/11/2020,1,Mexico,Central America,Northern America,2020,0
2020.MMP01057,2020.MMP01057,Incident,North America,5/12/2020,1,Guatemala,Central America,Northern America,2020,0
2020.MMP01058,2020.MMP01058,Incident,North America,19/12/2020,1,El Salvador,Central America,Northern America,2020,0
2020.MMP01059,2020.MMP01059,Incident,North America,20/12/2020,1,Mexico,Central America,Northern America,2020,0
2020.MMP01060,2020.MMP01060,Incident,North America,20/12/2020,1,El Salvador,Central America,Northern America,2020,0
2020.MMP01061,2020.MMP01061,Incident,Europe,24/9/2020,1,Iraq,Western Asia,Southern Europe,2020,0
2020.MMP01062,2020.MMP01062,Incident,Northern Africa,3/3/2020,0,Unknown,Unknown,Uncategorized,2020,26
2020.MMP01063,2020.MMP01063,Incident,Western Africa,22/7/2020,0,Unknown,Sub-Saharan Africa (P),Uncategorized,2020,49
2020.MMP01064,2020.MMP01064,Incident,Northern Africa,16/9/2020,0,Unknown,Mixed,Uncategorized,2020,12
2020.MMP01065,2020.MMP01065,Incident,Northern Africa,24/9/2020,0,Unknown,Unknown,Uncategorized,2020,59
2020.MMP01066,2020.MMP01066,Incident,Northern Africa,1/10/2020,0,Guinea,Western Africa,Uncategorized,2020,53
2020.MMP01067,2020.MMP01067,Incident,Northern Africa,9/10/2020,0,Unknown,Unknown,Uncategorized,2020,20
2020.MMP01068,2020.MMP01068,Incident,Northern Africa,14/11/2020,0,Senegal,Western Africa,Uncategorized,2020,12
2020.MMP01069,2020.MMP01069,Incident,Central America,19/1/2020,1,El Salvador,Central America,Central America,2020,0
2020.MMP01070,2020.MMP01070,Incident,Central America,28/1/2020,1,Honduras,Central America,Central America,2020,0
2020.MMP01071,2020.MMP01071,Incident,Central America,3/2/2020,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01072,2020.MMP01072,Incident,Central America,2/8/2020,1,Mexico,Central America,Central America,2020,0
2020.MMP01073,2020.MMP01073,Incident,Central America,11/2/2020,1,Mexico,Central America,Central America,2020,0
2020.MMP01074,2020.MMP01074,Incident,Central America,,1,Honduras,Central America,Central America,2020,0
2020.MMP01075,2020.MMP01075,Incident,Central America,,2,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01076,2020.MMP01076,Incident,Central America,4/5/2020,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01077,2020.MMP01077,Incident,Central America,4/12/2020,1,Honduras,Central America,Central America,2020,0
2020.MMP01078,2020.MMP01078,Incident,Central America,5/2/2020,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01079,2020.MMP01079,Incident,Central America,5/7/2020,1,Guatemala,Central America,Central America,2020,0
2020.MMP01080,2020.MMP01080,Incident,Central America,,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01081,2020.MMP01081,Incident,Central America,6/1/2020,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01082,2020.MMP01082,Incident,Central America,6/11/2020,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01083,2020.MMP01083,Incident,Central America,25/6/2020,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01084,2020.MMP01084,Incident,Central America,,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01085,2020.MMP01085,Incident,Central America,8/4/2020,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01086,2020.MMP01086,Incident,Central America,8/12/2020,1,Mexico,Central America,Central America,2020,0
2020.MMP01088,2020.MMP01088,Incident,Central America,,1,El Salvador,Central America,Central America,2020,0
2020.MMP01089,2020.MMP01089,Incident,Central America,,1,El Salvador,Central America,Central America,2020,0
2020.MMP01090,2020.MMP01090,Incident,Central America,,1,Mexico,Central America,Central America,2020,0
2020.MMP01091,2020.MMP01091,Incident,Central America,9/2/2020,1,Haiti,Caribbean,Central America,2020,0
2020.MMP01092,2020.MMP01092,Incident,Central America,10/9/2020,3,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01093,2020.MMP01093,Incident,Central America,,1,Haiti,Caribbean,Central America,2020,0
2020.MMP01094,2020.MMP01094,Incident,Central America,,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01095,2020.MMP01095,Incident,Central America,10/12/2020,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01096,2020.MMP01096,Incident,Central America,,1,Unknown,Latin America / Caribbean (P),Central America,2020,0
2020.MMP01097,2020.MMP01097,Incident,North America,,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01098,2020.MMP01098,Incident,North America,5/8/2020,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01099,2020.MMP01099,Incident,North America,,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01100,2020.MMP01100,Incident,North America,,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01101,2020.MMP01101,Incident,North America,,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01104,2020.MMP01104,Incident,North America,5/11/2020,1,Unknown,Latin America / Caribbean (P),Northern America,2020,0
2020.MMP01105,2020.MMP01105,Incident,Mediterranean,23/12/2020,0,Unknown,Northern Africa (P),Uncategorized,2020,5
2020.MMP01106,2020.MMP01106,Incident,Southern Asia,3/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01107,2020.MMP01107,Incident,Southern Asia,6/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01108,2020.MMP01108,Incident,Southern Asia,6/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01109,2020.MMP01109,Incident,Southern Asia,6/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01110,2020.MMP01110,Incident,Southern Asia,6/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01111,2020.MMP01111,Incident,Southern Asia,6/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01112,2020.MMP01112,Incident,Southern Asia,8/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01113,2020.MMP01113,Incident,Southern Asia,8/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01114,2020.MMP01114,Incident,Southern Asia,13/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01115,2020.MMP01115,Incident,Southern Asia,13/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01116,2020.MMP01116,Incident,Southern Asia,13/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01117,2020.MMP01117,Incident,Southern Asia,17/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01118,2020.MMP01118,Incident,Southern Asia,20/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01119,2020.MMP01119,Incident,Southern Asia,21/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01120,2020.MMP01120,Incident,Southern Asia,21/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01121,2020.MMP01121,Incident,Southern Asia,21/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01122,2020.MMP01122,Incident,Southern Asia,22/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01123,2020.MMP01123,Incident,Southern Asia,22/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01124,2020.MMP01124,Incident,Southern Asia,22/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01125,2020.MMP01125,Incident,Southern Asia,25/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01126,2020.MMP01126,Incident,Southern Asia,26/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01127,2020.MMP01127,Incident,Southern Asia,27/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01128,2020.MMP01128,Incident,Southern Asia,28/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01129,2020.MMP01129,Incident,Southern Asia,29/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01130,2020.MMP01130,Incident,Southern Asia,29/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01131,2020.MMP01131,Incident,Southern Asia,30/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01132,2020.MMP01132,Incident,Southern Asia,30/1/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01133,2020.MMP01133,Incident,Southern Asia,1/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01134,2020.MMP01134,Incident,Southern Asia,3/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01135,2020.MMP01135,Incident,Southern Asia,8/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01136,2020.MMP01136,Incident,Southern Asia,8/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01137,2020.MMP01137,Incident,Southern Asia,9/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01138,2020.MMP01138,Incident,Southern Asia,10/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01139,2020.MMP01139,Incident,Southern Asia,10/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01140,2020.MMP01140,Incident,Southern Asia,14/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01141,2020.MMP01141,Incident,Southern Asia,17/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01142,2020.MMP01142,Incident,Southern Asia,17/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01143,2020.MMP01143,Incident,Southern Asia,17/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01144,2020.MMP01144,Incident,Southern Asia,23/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01145,2020.MMP01145,Incident,Southern Asia,26/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01146,2020.MMP01146,Incident,Southern Asia,24/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01147,2020.MMP01147,Incident,Southern Asia,26/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01148,2020.MMP01148,Incident,Southern Asia,26/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01149,2020.MMP01149,Incident,Southern Asia,29/2/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01150,2020.MMP01150,Incident,Southern Asia,1/3/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01151,2020.MMP01151,Incident,Southern Asia,1/3/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01152,2020.MMP01152,Incident,Southern Asia,2/3/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01153,2020.MMP01153,Incident,Southern Asia,2/3/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01154,2020.MMP01154,Incident,Southern Asia,13/4/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01155,2020.MMP01155,Incident,Southern Asia,13/4/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01156,2020.MMP01156,Incident,Southern Asia,22/4/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01157,2020.MMP01157,Incident,Southern Asia,29/4/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01158,2020.MMP01158,Incident,Southern Asia,2/5/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01159,2020.MMP01159,Incident,Southern Asia,2/5/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01160,2020.MMP01160,Incident,Southern Asia,16/5/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01161,2020.MMP01161,Incident,Southern Asia,16/5/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01162,2020.MMP01162,Incident,Southern Asia,21/5/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01163,2020.MMP01163,Incident,Southern Asia,3/6/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01164,2020.MMP01164,Incident,Southern Asia,3/6/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01165,2020.MMP01165,Incident,Southern Asia,3/6/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01166,2020.MMP01166,Incident,Southern Asia,10/6/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01167,2020.MMP01167,Incident,Southern Asia,11/6/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01168,2020.MMP01168,Incident,Southern Asia,11/6/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01169,2020.MMP01169,Incident,Southern Asia,13/6/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01170,2020.MMP01170,Incident,Southern Asia,13/6/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01171,2020.MMP01171,Incident,Southern Asia,6/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01172,2020.MMP01172,Incident,Southern Asia,6/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01173,2020.MMP01173,Incident,Southern Asia,6/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01174,2020.MMP01174,Incident,Southern Asia,7/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01175,2020.MMP01175,Incident,Southern Asia,8/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01176,2020.MMP01176,Incident,Southern Asia,9/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01177,2020.MMP01177,Incident,Southern Asia,11/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01178,2020.MMP01178,Incident,Southern Asia,12/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01179,2020.MMP01179,Incident,Southern Asia,12/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01180,2020.MMP01180,Incident,Southern Asia,13/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01181,2020.MMP01181,Incident,Southern Asia,14/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01182,2020.MMP01182,Incident,Southern Asia,19/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01183,2020.MMP01183,Incident,Southern Asia,20/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01184,2020.MMP01184,Incident,Southern Asia,20/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01185,2020.MMP01185,Incident,Southern Asia,20/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01186,2020.MMP01186,Incident,Southern Asia,22/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01187,2020.MMP01187,Incident,Southern Asia,23/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01188,2020.MMP01188,Incident,Southern Asia,23/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01189,2020.MMP01189,Incident,Southern Asia,30/7/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01190,2020.MMP01190,Incident,Southern Asia,3/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01191,2020.MMP01191,Incident,Southern Asia,8/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01192,2020.MMP01192,Incident,Southern Asia,9/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01193,2020.MMP01193,Incident,Southern Asia,11/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01194,2020.MMP01194,Incident,Southern Asia,13/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01195,2020.MMP01195,Incident,Southern Asia,18/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01196,2020.MMP01196,Incident,Southern Asia,18/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01197,2020.MMP01197,Incident,Southern Asia,19/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01198,2020.MMP01198,Incident,Southern Asia,19/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01199,2020.MMP01199,Incident,Southern Asia,19/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01200,2020.MMP01200,Incident,Southern Asia,19/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01201,2020.MMP01201,Incident,Southern Asia,19/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01202,2020.MMP01202,Incident,Southern Asia,20/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01203,2020.MMP01203,Incident,Southern Asia,22/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
2020.MMP01204,2020.MMP01204,Incident,Southern Asia,23/8/2020,1,Afghanistan,Southern Asia,Southern Asia,2020,0
